timestamp_ms,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_drops,tx_drops
1747111310684,0,548,0,5,0,0
1747111311694,0,548,0,5,0,0
1747111312703,0,548,0,5,0,0
1747111313712,0,548,0,5,0,0
1747111314721,0,548,0,5,0,0
1747111315730,0,548,0,5,0,0
1747111316740,0,548,0,5,0,0
1747111317749,0,548,0,5,0,0
1747111318758,0,548,0,5,0,0
1747111319767,0,548,0,5,0,0
1747111320776,0,548,0,5,0,0
1747111321785,0,548,0,5,0,0
1747111322793,0,548,0,5,0,0
1747111323802,0,548,0,5,0,0
1747111324811,0,548,0,5,0,0
1747111325818,0,548,0,5,0,0
1747111326826,0,548,0,5,0,0
1747111327834,0,548,0,5,0,0
1747111328843,0,548,0,5,0,0
1747111329852,0,548,0,5,0,0
1747111330862,0,548,0,5,0,0
1747111331870,0,548,0,5,0,0
1747111332879,0,548,0,5,0,0
1747111333888,0,548,0,5,0,0
1747111334896,0,548,0,5,0,0
1747111335905,0,548,0,5,0,0
1747111336913,0,548,0,5,0,0
1747111337921,0,548,0,5,0,0
1747111338928,0,548,0,5,0,0
1747111339933,0,548,0,5,0,0
1747111340940,0,548,0,5,0,0
1747111341946,0,548,0,5,0,0
1747111342954,0,548,0,5,0,0
1747111343961,0,548,0,5,0,0
1747111344969,0,548,0,5,0,0
1747111345977,0,548,0,5,0,0
1747111346983,0,548,0,5,0,0
1747111347990,0,548,0,5,0,0
1747111348997,0,548,0,5,0,0
1747111350003,0,548,0,5,0,0
1747111351010,0,548,0,5,0,0
1747111352018,0,548,0,5,0,0
1747111353025,0,548,0,5,0,0
1747111354032,0,548,0,5,0,0
1747111355038,0,548,0,5,0,0
1747111356046,0,548,0,5,0,0
1747111357054,0,548,0,5,0,0
1747111358062,0,548,0,5,0,0
1747111359071,0,548,0,5,0,0
1747111360080,0,548,0,5,0,0
1747111361088,0,548,0,5,0,0
1747111362097,0,548,0,5,0,0
1747111363106,0,548,0,5,0,0
1747111364115,0,548,0,5,0,0
1747111365123,0,548,0,5,0,0
1747111366132,0,548,0,5,0,0
1747111367140,0,548,0,5,0,0
1747111368149,0,548,0,5,0,0
1747111369158,0,548,0,5,0,0
1747111370166,0,548,0,5,0,0
1747111371174,0,548,0,5,0,0
1747111372183,0,548,0,5,0,0
1747111373191,0,548,0,5,0,0
1747111374200,0,548,0,5,0,0
1747111375209,0,548,0,5,0,0
1747111376217,0,548,0,5,0,0
1747111377226,0,548,0,5,0,0
1747111378233,0,548,0,5,0,0
1747111379242,0,548,0,5,0,0
1747111380250,0,548,0,5,0,0
1747111381257,0,548,0,5,0,0
1747111382265,0,548,0,5,0,0
1747111383274,0,548,0,5,0,0
1747111384283,0,548,0,5,0,0
1747111385291,0,548,0,5,0,0
1747111386298,0,548,0,5,0,0
1747111387306,0,548,0,5,0,0
1747111388313,0,548,0,5,0,0
1747111389321,0,548,0,5,0,0
1747111390328,0,548,0,5,0,0
1747111391335,0,548,0,5,0,0
1747111392344,0,548,0,5,0,0
1747111393352,0,548,0,5,0,0
1747111394362,0,548,0,5,0,0
1747111395370,0,548,0,5,0,0
1747111396378,0,548,0,5,0,0
1747111397387,0,548,0,5,0,0
1747111398396,0,548,0,5,0,0
1747111399405,0,548,0,5,0,0
1747111400413,0,548,0,5,0,0
1747111401422,0,548,0,5,0,0
1747111402431,0,548,0,5,0,0
1747111403440,0,548,0,5,0,0
1747111404449,0,548,0,5,0,0
1747111405458,0,548,0,5,0,0
1747111406467,0,548,0,5,0,0
1747111407475,0,548,0,5,0,0
1747111408484,0,548,0,5,0,0
1747111409493,0,548,0,5,0,0
1747111410502,0,548,0,5,0,0
1747111411509,0,548,0,5,0,0
1747111412518,0,548,0,5,0,0
1747111413525,0,548,0,5,0,0
1747111414531,0,548,0,5,0,0
1747111415539,0,548,0,5,0,0
1747111416546,0,548,0,5,0,0
1747111417554,0,548,0,5,0,0
1747111418561,0,548,0,5,0,0
1747111419567,0,548,0,5,0,0
1747111420575,0,548,0,5,0,0
1747111421583,0,548,0,5,0,0
1747111422589,0,548,0,5,0,0
1747111423598,0,548,0,5,0,0
1747111424606,0,548,0,5,0,0
1747111425614,0,548,0,5,0,0
1747111426621,0,548,0,5,0,0
1747111427631,0,548,0,5,0,0
1747111428640,0,548,0,5,0,0
1747111429649,0,548,0,5,0,0
1747111430658,0,548,0,5,0,0
1747111431666,0,548,0,5,0,0
1747111432675,0,548,0,5,0,0
1747111433685,0,548,0,5,0,0
1747111434694,0,548,0,5,0,0
1747111435704,0,548,0,5,0,0
1747111436712,0,548,0,5,0,0
1747111437722,0,548,0,5,0,0
1747111438731,0,548,0,5,0,0
1747111439739,0,548,0,5,0,0
1747111440748,0,548,0,5,0,0
1747111441756,0,548,0,5,0,0
1747111442764,0,548,0,5,0,0
1747111443773,0,548,0,5,0,0
1747111444781,0,548,0,5,0,0
1747111445789,0,548,0,5,0,0
1747111446797,0,548,0,5,0,0
1747111447804,0,548,0,5,0,0
1747111448812,0,548,0,5,0,0
1747111449820,0,548,0,5,0,0
1747111450828,0,548,0,5,0,0
1747111451836,0,548,0,5,0,0
1747111452843,0,548,0,5,0,0
1747111453849,0,548,0,5,0,0
1747111454856,0,548,0,5,0,0
1747111455865,0,548,0,5,0,0
1747111456873,0,548,0,5,0,0
1747111457882,0,548,0,5,0,0
1747111458892,0,548,0,5,0,0
1747111459901,0,548,0,5,0,0
1747111460911,0,548,0,5,0,0
1747111461921,0,548,0,5,0,0
1747111462931,0,548,0,5,0,0
1747111463941,0,548,0,5,0,0
1747111464952,0,548,0,5,0,0
1747111465961,0,548,0,5,0,0
1747111466971,0,548,0,5,0,0
1747111467980,0,548,0,5,0,0
1747111468990,0,548,0,5,0,0
1747111469999,0,548,0,5,0,0
1747111471009,0,548,0,5,0,0
1747111472017,0,548,0,5,0,0
1747111473026,0,548,0,5,0,0
1747111474035,0,548,0,5,0,0
1747111475044,0,548,0,5,0,0
1747111476052,0,548,0,5,0,0
1747111477059,0,548,0,5,0,0
1747111478065,0,548,0,5,0,0
1747111479077,0,548,0,5,0,0
1747111480085,0,548,0,5,0,0
1747111481091,0,548,0,5,0,0
1747111482097,0,548,0,5,0,0
1747111483108,0,548,0,5,0,0
1747111484115,0,548,0,5,0,0
1747111485124,0,548,0,5,0,0
1747111486131,0,548,0,5,0,0
1747111487138,0,548,0,5,0,0
1747111488147,0,548,0,5,0,0
1747111489156,0,548,0,5,0,0
1747111490164,0,548,0,5,0,0
1747111491171,0,548,0,5,0,0
1747111492177,0,548,0,5,0,0
1747111493186,0,548,0,5,0,0
1747111494194,0,548,0,5,0,0
1747111495202,0,548,0,5,0,0
1747111496211,0,548,0,5,0,0
1747111497220,0,548,0,5,0,0
1747111498229,0,548,0,5,0,0
1747111499238,0,548,0,5,0,0
1747111500246,0,548,0,5,0,0
1747111501255,0,548,0,5,0,0
1747111502264,0,548,0,5,0,0
1747111503273,0,548,0,5,0,0
1747111504282,0,548,0,5,0,0
1747111505292,0,548,0,5,0,0
1747111506300,0,548,0,5,0,0
1747111507309,0,548,0,5,0,0
1747111508317,0,548,0,5,0,0
1747111509325,0,548,0,5,0,0
1747111510333,0,548,0,5,0,0
1747111511342,0,548,0,5,0,0
1747111512351,0,548,0,5,0,0
1747111513360,0,548,0,5,0,0
1747111514369,0,548,0,5,0,0
1747111515377,0,548,0,5,0,0
1747111516386,0,548,0,5,0,0
1747111517394,0,548,0,5,0,0
1747111518401,0,548,0,5,0,0
1747111519407,0,548,0,5,0,0
1747111520415,0,548,0,5,0,0
1747111521424,0,548,0,5,0,0
1747111522434,0,548,0,5,0,0
1747111523443,0,548,0,5,0,0
1747111524452,0,548,0,5,0,0
1747111525461,0,548,0,5,0,0
1747111526469,0,548,0,5,0,0
1747111527477,0,548,0,5,0,0
1747111528485,0,548,0,5,0,0
1747111529493,0,548,0,5,0,0
1747111530501,0,548,0,5,0,0
1747111531510,0,548,0,5,0,0
1747111532519,0,548,0,5,0,0
1747111533528,0,548,0,5,0,0
1747111534537,0,548,0,5,0,0
1747111535546,0,548,0,5,0,0
1747111536554,0,548,0,5,0,0
1747111537563,0,548,0,5,0,0
1747111538573,0,548,0,5,0,0
1747111539582,0,548,0,5,0,0
1747111540592,0,548,0,5,0,0
1747111541602,0,548,0,5,0,0
1747111542611,0,548,0,5,0,0
1747111543619,0,548,0,5,0,0
1747111544629,0,548,0,5,0,0
1747111545639,0,548,0,5,0,0
1747111546647,0,548,0,5,0,0
1747111547655,0,548,0,5,0,0
1747111548663,0,548,0,5,0,0
1747111549670,0,548,0,5,0,0
1747111550677,0,548,0,5,0,0
1747111551686,0,548,0,5,0,0
1747111552692,0,548,0,5,0,0
1747111553701,0,548,0,5,0,0
1747111554708,0,548,0,5,0,0
1747111555715,0,548,0,5,0,0
1747111556722,0,548,0,5,0,0
1747111557729,0,548,0,5,0,0
1747111558736,0,548,0,5,0,0
1747111559747,0,548,0,5,0,0
1747111560755,0,548,0,5,0,0
1747111561763,0,548,0,5,0,0
1747111562769,0,548,0,5,0,0
1747111563776,0,548,0,5,0,0
1747111564783,0,548,0,5,0,0
1747111565791,0,548,0,5,0,0
1747111566800,0,548,0,5,0,0
1747111567808,0,548,0,5,0,0
1747111568815,0,548,0,5,0,0
1747111569825,0,548,0,5,0,0
1747111570835,0,548,0,5,0,0
1747111571844,0,548,0,5,0,0
1747111572852,0,548,0,5,0,0
1747111573863,0,548,0,5,0,0
1747111574872,0,548,0,5,0,0
1747111575881,0,548,0,5,0,0
1747111576891,0,548,0,5,0,0
1747111577901,0,548,0,5,0,0
1747111578910,0,548,0,5,0,0
1747111579919,0,548,0,5,0,0
1747111580927,0,548,0,5,0,0
1747111581934,0,548,0,5,0,0
1747111582943,0,548,0,5,0,0
1747111583950,0,548,0,5,0,0
1747111584959,0,548,0,5,0,0
1747111585968,0,548,0,5,0,0
1747111586978,0,548,0,5,0,0
1747111587986,0,548,0,5,0,0
1747111588995,0,548,0,5,0,0
1747111590004,0,548,0,5,0,0
1747111591013,0,548,0,5,0,0
1747111592023,0,548,0,5,0,0
1747111593032,0,548,0,5,0,0
1747111594041,0,548,0,5,0,0
1747111595051,0,548,0,5,0,0
1747111596060,0,548,0,5,0,0
1747111597070,0,548,0,5,0,0
1747111598080,0,548,0,5,0,0
