Connecting to host 10.45.0.2, port 5201
[  4] local 10.45.0.1 port 58847 connected to 10.45.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.81 GBytes  24.1 Gbits/sec    0   1.25 MBytes       
[  4]   1.00-2.00   sec  2.73 GBytes  23.4 Gbits/sec    0   1.37 MBytes       
[  4]   2.00-3.00   sec  3.05 GBytes  26.2 Gbits/sec    0   1.50 MBytes       
[  4]   3.00-4.00   sec  2.79 GBytes  23.9 Gbits/sec    0   1.81 MBytes       
[  4]   4.00-5.00   sec  3.16 GBytes  27.1 Gbits/sec    0   1.94 MBytes       
[  4]   5.00-6.00   sec  2.79 GBytes  24.0 Gbits/sec    0   2.06 MBytes       
[  4]   6.00-7.00   sec  2.79 GBytes  24.0 Gbits/sec    0   2.06 MBytes       
[  4]   7.00-8.00   sec  3.03 GBytes  26.0 Gbits/sec    0   2.06 MBytes       
[  4]   8.00-9.00   sec  2.83 GBytes  24.3 Gbits/sec    0   2.06 MBytes       
[  4]   9.00-10.00  sec  3.09 GBytes  26.6 Gbits/sec    0   3.12 MBytes       
[  4]  10.00-11.00  sec  2.85 GBytes  24.5 Gbits/sec    0   3.12 MBytes       
[  4]  11.00-12.00  sec  2.97 GBytes  25.6 Gbits/sec    0   3.12 MBytes       
[  4]  12.00-13.00  sec  2.92 GBytes  25.1 Gbits/sec    0   3.12 MBytes       
[  4]  13.00-14.00  sec  2.75 GBytes  23.6 Gbits/sec    0   3.12 MBytes       
[  4]  14.00-15.00  sec  3.08 GBytes  26.5 Gbits/sec    0   3.12 MBytes       
[  4]  15.00-16.00  sec  2.85 GBytes  24.5 Gbits/sec    0   3.12 MBytes       
[  4]  16.00-17.00  sec  2.90 GBytes  24.9 Gbits/sec    0   3.12 MBytes       
[  4]  17.00-18.00  sec  2.93 GBytes  25.2 Gbits/sec    0   3.12 MBytes       
[  4]  18.00-19.00  sec  2.93 GBytes  25.1 Gbits/sec    0   3.12 MBytes       
[  4]  19.00-20.00  sec  2.94 GBytes  25.3 Gbits/sec    0   3.12 MBytes       
[  4]  20.00-21.00  sec  2.90 GBytes  24.9 Gbits/sec    0   3.12 MBytes       
[  4]  21.00-22.00  sec  2.90 GBytes  24.9 Gbits/sec    0   3.12 MBytes       
[  4]  22.00-23.00  sec  2.90 GBytes  24.9 Gbits/sec    0   3.12 MBytes       
[  4]  23.00-24.00  sec  2.80 GBytes  24.1 Gbits/sec    0   3.12 MBytes       
[  4]  24.00-25.00  sec  2.89 GBytes  24.8 Gbits/sec    0   3.12 MBytes       
[  4]  25.00-26.00  sec  3.01 GBytes  25.9 Gbits/sec    0   3.12 MBytes       
[  4]  26.00-27.00  sec  2.88 GBytes  24.8 Gbits/sec    0   3.12 MBytes       
[  4]  27.00-28.00  sec  3.00 GBytes  25.7 Gbits/sec    0   3.12 MBytes       
[  4]  28.00-29.00  sec  2.65 GBytes  22.8 Gbits/sec    0   3.12 MBytes       
[  4]  29.00-30.00  sec  2.71 GBytes  23.3 Gbits/sec    0   3.12 MBytes       
