Connecting to host 10.45.0.3, port 5203
[  4] local 10.45.0.1 port 39869 connected to 10.45.0.3 port 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.29 GBytes  19.7 Gbits/sec    0   1.31 MBytes       
[  4]   1.00-2.00   sec  3.30 GBytes  28.4 Gbits/sec    0   1.87 MBytes       
[  4]   2.00-3.00   sec  4.03 GBytes  34.6 Gbits/sec    0   2.19 MBytes       
[  4]   3.00-4.00   sec  3.98 GBytes  34.2 Gbits/sec    0   2.56 MBytes       
[  4]   4.00-5.00   sec  3.84 GBytes  32.9 Gbits/sec    0   2.69 MBytes       
[  4]   5.00-6.00   sec  3.29 GBytes  28.3 Gbits/sec    0   2.69 MBytes       
[  4]   6.00-7.00   sec  3.58 GBytes  30.8 Gbits/sec    0   4.06 MBytes       
[  4]   7.00-8.00   sec  3.59 GBytes  30.8 Gbits/sec    0   4.06 MBytes       
[  4]   8.00-9.00   sec  3.36 GBytes  28.9 Gbits/sec    0   4.06 MBytes       
[  4]   9.00-10.00  sec  3.54 GBytes  30.4 Gbits/sec    0   4.06 MBytes       
[  4]  10.00-11.00  sec  3.56 GBytes  30.6 Gbits/sec    0   4.06 MBytes       
[  4]  11.00-12.00  sec  3.23 GBytes  27.7 Gbits/sec    0   4.06 MBytes       
[  4]  12.00-13.00  sec  3.47 GBytes  29.8 Gbits/sec    0   4.06 MBytes       
[  4]  13.00-14.00  sec  3.77 GBytes  32.4 Gbits/sec    0   4.06 MBytes       
[  4]  14.00-15.00  sec  3.32 GBytes  28.5 Gbits/sec    0   4.06 MBytes       
[  4]  15.00-16.00  sec  3.51 GBytes  30.1 Gbits/sec    0   4.06 MBytes       
[  4]  16.00-17.00  sec  3.52 GBytes  30.2 Gbits/sec    0   4.06 MBytes       
[  4]  17.00-18.00  sec  3.58 GBytes  30.7 Gbits/sec    0   4.06 MBytes       
[  4]  18.00-19.00  sec  3.41 GBytes  29.3 Gbits/sec    0   4.06 MBytes       
[  4]  19.00-20.00  sec  3.56 GBytes  30.6 Gbits/sec    0   4.06 MBytes       
[  4]  20.00-21.00  sec  3.47 GBytes  29.8 Gbits/sec    0   4.06 MBytes       
[  4]  21.00-22.00  sec  3.60 GBytes  30.9 Gbits/sec    0   4.06 MBytes       
[  4]  22.00-23.00  sec  3.46 GBytes  29.8 Gbits/sec    0   4.06 MBytes       
[  4]  23.00-24.00  sec  3.54 GBytes  30.4 Gbits/sec    0   4.06 MBytes       
[  4]  24.00-25.00  sec  3.23 GBytes  27.7 Gbits/sec    0   4.06 MBytes       
[  4]  25.00-26.00  sec  2.80 GBytes  24.0 Gbits/sec    0   4.06 MBytes       
[  4]  26.00-27.00  sec  3.64 GBytes  31.3 Gbits/sec    0   4.06 MBytes       
[  4]  27.00-28.00  sec  4.06 GBytes  34.9 Gbits/sec    0   4.06 MBytes       
[  4]  28.00-29.00  sec  3.11 GBytes  26.7 Gbits/sec    0   4.06 MBytes       
[  4]  29.00-30.00  sec  3.50 GBytes  30.1 Gbits/sec    0   4.06 MBytes       
[  4]  30.00-31.00  sec  3.95 GBytes  34.0 Gbits/sec    0   4.06 MBytes       
[  4]  31.00-32.00  sec  3.52 GBytes  30.3 Gbits/sec    0   4.06 MBytes       
[  4]  32.00-33.00  sec  3.50 GBytes  30.1 Gbits/sec    0   4.06 MBytes       
[  4]  33.00-34.00  sec  3.46 GBytes  29.7 Gbits/sec    0   4.06 MBytes       
[  4]  34.00-35.00  sec  3.54 GBytes  30.4 Gbits/sec    0   4.06 MBytes       
[  4]  35.00-36.00  sec  3.59 GBytes  30.9 Gbits/sec    0   4.06 MBytes       
[  4]  36.00-37.00  sec  3.47 GBytes  29.8 Gbits/sec    0   4.06 MBytes       
