Connecting to host 10.45.0.3, port 5202
[  4] local 10.45.0.1 port 57733 connected to 10.45.0.3 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  3.01 GBytes  25.8 Gbits/sec    0   1.50 MBytes       
[  4]   1.00-2.00   sec  3.82 GBytes  32.8 Gbits/sec    0   2.00 MBytes       
[  4]   2.00-3.00   sec  3.44 GBytes  29.6 Gbits/sec    0   2.06 MBytes       
[  4]   3.00-4.00   sec  3.63 GBytes  31.2 Gbits/sec    0   2.19 MBytes       
[  4]   4.00-5.00   sec  3.53 GBytes  30.4 Gbits/sec    0   2.81 MBytes       
[  4]   5.00-6.00   sec  3.26 GBytes  28.0 Gbits/sec    0   2.81 MBytes       
[  4]   6.00-7.00   sec  3.53 GBytes  30.3 Gbits/sec    0   2.81 MBytes       
[  4]   7.00-8.00   sec  3.60 GBytes  30.9 Gbits/sec    0   2.81 MBytes       
[  4]   8.00-9.00   sec  3.54 GBytes  30.4 Gbits/sec    0   2.81 MBytes       
[  4]   9.00-10.00  sec  3.34 GBytes  28.7 Gbits/sec    0   2.81 MBytes       
[  4]  10.00-11.00  sec  3.25 GBytes  27.9 Gbits/sec    0   2.81 MBytes       
[  4]  11.00-12.00  sec  2.53 GBytes  21.8 Gbits/sec    0   2.81 MBytes       
[  4]  12.00-13.00  sec  2.40 GBytes  20.6 Gbits/sec    0   2.81 MBytes       
[  4]  13.00-14.00  sec  4.25 GBytes  36.5 Gbits/sec    0   2.81 MBytes       
[  4]  14.00-15.00  sec  4.31 GBytes  37.0 Gbits/sec    0   2.81 MBytes       
[  4]  15.00-16.00  sec  4.16 GBytes  35.7 Gbits/sec    0   2.81 MBytes       
[  4]  16.00-17.00  sec  3.15 GBytes  27.0 Gbits/sec    0   2.81 MBytes       
[  4]  17.00-18.00  sec  3.55 GBytes  30.5 Gbits/sec    0   2.81 MBytes       
[  4]  18.00-19.00  sec  3.71 GBytes  31.9 Gbits/sec    0   2.81 MBytes       
[  4]  19.00-20.00  sec  3.22 GBytes  27.7 Gbits/sec    0   2.81 MBytes       
[  4]  20.00-21.00  sec  3.39 GBytes  29.1 Gbits/sec    0   2.81 MBytes       
[  4]  21.00-22.00  sec  3.80 GBytes  32.7 Gbits/sec    0   2.81 MBytes       
[  4]  22.00-23.00  sec  3.07 GBytes  26.3 Gbits/sec    0   2.81 MBytes       
[  4]  23.00-24.00  sec  2.25 GBytes  19.4 Gbits/sec    0   2.81 MBytes       
[  4]  24.00-25.00  sec  2.77 GBytes  23.8 Gbits/sec    0   2.81 MBytes       
[  4]  25.00-26.00  sec  2.42 GBytes  20.8 Gbits/sec    0   2.81 MBytes       
[  4]  26.00-27.00  sec  2.62 GBytes  22.5 Gbits/sec    0   2.81 MBytes       
[  4]  27.00-28.00  sec  3.46 GBytes  29.7 Gbits/sec    0   2.81 MBytes       
[  4]  28.00-29.00  sec  3.54 GBytes  30.4 Gbits/sec    0   2.81 MBytes       
