timestamp_ms,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_drops,tx_drops
1747228457837,0,976,0,18,0,0
1747228458849,0,976,0,18,0,0
1747228459858,0,976,0,18,0,0
1747228460869,0,976,0,18,0,0
1747228461880,0,976,0,18,0,0
1747228462890,0,976,0,18,0,0
1747228463899,0,976,0,18,0,0
1747228464907,0,976,0,18,0,0
1747228465917,0,976,0,18,0,0
1747228466925,0,976,0,18,0,0
1747228467935,0,976,0,18,0,0
1747228468943,0,976,0,18,0,0
1747228469952,0,976,0,18,0,0
1747228470960,0,976,0,18,0,0
1747228471968,0,976,0,18,0,0
1747228472976,0,976,0,18,0,0
1747228473984,0,976,0,18,0,0
1747228474993,0,976,0,18,0,0
1747228476001,0,976,0,18,0,0
1747228477010,0,976,0,18,0,0
1747228478019,0,976,0,18,0,0
1747228479028,0,976,0,18,0,0
1747228480037,0,976,0,18,0,0
1747228481046,0,976,0,18,0,0
1747228482054,0,976,0,18,0,0
1747228483063,0,976,0,18,0,0
1747228484071,0,976,0,18,0,0
1747228485079,0,976,0,18,0,0
1747228486088,0,976,0,18,0,0
1747228487097,0,976,0,18,0,0
1747228488106,0,976,0,18,0,0
1747228489115,0,976,0,18,0,0
1747228490123,0,976,0,18,0,0
1747228491132,0,976,0,18,0,0
1747228492141,0,976,0,18,0,0
1747228493150,0,976,0,18,0,0
1747228494159,0,976,0,18,0,0
1747228495169,0,976,0,18,0,0
1747228496178,0,976,0,18,0,0
1747228497186,0,976,0,18,0,0
1747228498195,0,976,0,18,0,0
1747228499204,0,976,0,18,0,0
1747228500213,0,976,0,18,0,0
1747228501222,0,976,0,18,0,0
1747228502231,0,976,0,18,0,0
1747228503240,0,976,0,18,0,0
1747228504249,0,976,0,18,0,0
1747228505258,0,976,0,18,0,0
1747228506266,0,976,0,18,0,0
1747228507275,0,976,0,18,0,0
1747228508284,0,976,0,18,0,0
1747228509293,0,976,0,18,0,0
1747228510302,0,976,0,18,0,0
1747228511310,0,976,0,18,0,0
1747228512319,0,976,0,18,0,0
1747228513327,0,976,0,18,0,0
1747228514336,0,976,0,18,0,0
1747228515345,0,976,0,18,0,0
1747228516354,0,976,0,18,0,0
1747228517363,0,976,0,18,0,0
1747228518372,0,976,0,18,0,0
1747228519381,0,976,0,18,0,0
1747228520389,0,976,0,18,0,0
1747228521396,0,976,0,18,0,0
1747228522405,0,976,0,18,0,0
1747228523413,0,976,0,18,0,0
1747228524422,0,976,0,18,0,0
1747228525431,0,976,0,18,0,0
1747228526439,0,976,0,18,0,0
1747228527448,0,976,0,18,0,0
1747228528456,0,976,0,18,0,0
1747228529464,0,976,0,18,0,0
1747228530472,0,976,0,18,0,0
1747228531479,0,976,0,18,0,0
1747228532487,0,976,0,18,0,0
1747228533496,0,976,0,18,0,0
1747228534505,0,976,0,18,0,0
1747228535513,0,976,0,18,0,0
1747228536522,0,976,0,18,0,0
1747228537530,0,976,0,18,0,0
1747228538539,0,976,0,18,0,0
1747228539548,0,976,0,18,0,0
1747228540556,0,976,0,18,0,0
1747228541566,0,976,0,18,0,0
1747228542575,0,976,0,18,0,0
1747228543582,0,976,0,18,0,0
1747228544590,0,976,0,18,0,0
1747228545598,0,976,0,18,0,0
1747228546605,0,976,0,18,0,0
1747228547612,0,976,0,18,0,0
1747228548618,0,976,0,18,0,0
1747228549625,0,976,0,18,0,0
1747228550639,0,976,0,18,0,0
1747228551650,0,976,0,18,0,0
1747228552659,0,976,0,18,0,0
1747228553681,0,976,0,18,0,0
1747228554693,0,976,0,18,0,0
1747228555702,0,976,0,18,0,0
1747228556718,0,976,0,18,0,0
1747228557737,0,976,0,18,0,0
1747228558755,0,976,0,18,0,0
1747228559769,0,976,0,18,0,0
1747228560789,0,976,0,18,0,0
1747228561812,0,976,0,18,0,0
1747228562834,0,976,0,18,0,0
1747228563844,0,976,0,18,0,0
1747228564857,0,976,0,18,0,0
1747228565869,0,976,0,18,0,0
1747228566880,0,976,0,18,0,0
1747228567889,0,976,0,18,0,0
1747228568901,0,976,0,18,0,0
