timestamp,Busy%,Bzy_MHz,PkgTmp,PkgWatt,RAMWatt
1747225761782,13.45	1679	64	28.61	4.40
1747225763819,13.70	1637	64	28.56	4.64
1747225765847,13.63	1660	64	28.37	4.61
1747225767879,14.51	1699	65	30.21	4.62
1747225769904,14.36	1525	66	30.16	4.60
1747225771931,16.13	1200	65	26.60	4.63
1747225773978,15.65	1200	65	26.52	4.25
1747225776011,16.89	1200	64	26.91	4.31
1747225778054,15.21	1412	66	29.20	3.81
1747225780085,14.43	1200	65	26.35	3.79
1747225782116,14.81	1201	65	26.41	4.10
1747225784162,15.15	1200	65	26.34	3.73
1747225786209,12.45	1491	66	27.53	3.71
1747225789254,12.31	1503	65	27.61	3.73
1747225791283,12.36	1486	65	27.76	3.68
1747225793310,12.83	1550	65	29.58	3.74
1747225795345,12.37	1526	65	27.87	3.75
1747225797381,12.24	1525	65	27.67	3.71
1747225799412,12.29	1545	65	27.52	3.74
1747225801445,13.26	1518	64	28.10	3.72
1747225803486,12.67	1548	65	27.72	3.72
1747225805524,12.61	1560	66	27.80	3.76
1747225807551,12.69	1492	65	27.51	3.76
1747225809579,13.17	1556	65	28.05	3.75
1747225811616,12.41	1545	66	27.60	3.75
1747225813647,12.79	1581	66	27.96	3.78
1747225815681,12.54	1548	66	27.61	3.75
1747225817716,12.76	1556	66	27.83	3.74
1747225819751,12.62	1568	65	27.73	3.72
1747225821783,12.96	1595	65	27.97	3.78
1747225823815,13.08	1595	65	28.23	3.77
1747225825848,13.96	1650	65	29.78	3.77
1747225827886,12.59	1528	64	27.71	3.76
1747225829922,12.65	1547	65	27.90	3.78
1747225831949,12.81	1579	66	28.15	3.75
1747225833985,13.25	1617	65	30.52	3.77
1747225836015,12.91	1446	65	27.62	3.74
1747225838046,12.22	1589	65	27.90	3.74
1747225840073,12.36	1611	65	28.06	3.77
1747225842102,13.11	1656	65	30.52	3.75
1747225844131,12.18	1575	65	27.92	3.73
1747225846161,12.27	1572	65	27.83	3.75
1747225848192,12.34	1593	65	27.90	3.78
1747225850222,13.23	1656	64	30.59	3.78
1747225852251,12.33	1591	65	27.97	3.75
1747225854281,12.28	1574	65	27.77	3.74
1747225856318,12.42	1586	65	27.86	3.77
1747225858349,13.04	1622	64	29.95	3.76
1747225860379,12.36	1558	66	27.72	3.77
1747225862409,12.40	1580	64	27.62	3.77
1747225864436,13.32	1533	65	28.27	3.74
1747225866465,13.21	1574	65	30.57	3.76
1747225868497,12.36	1598	66	27.79	3.79
1747225870528,12.19	1592	65	27.75	3.76
1747225872558,13.34	1573	66	28.14	3.73
1747225874598,13.31	1630	66	30.08	3.78
1747225876632,12.23	1574	65	27.73	3.75
1747225878662,12.32	1578	65	27.73	3.74
1747225880693,13.06	1641	65	29.39	3.76
1747225882724,13.00	1622	65	30.11	3.75
1747225884760,12.56	1578	65	27.74	3.76
1747225886792,12.55	1572	66	27.75	3.75
1747225888825,13.22	1613	64	29.78	3.77
1747225890861,12.51	1569	64	28.05	3.73
1747225892894,12.67	1583	65	27.84	3.75
1747225894924,12.99	1544	64	27.73	3.74
1747225896954,14.46	1421	66	28.39	3.79
1747225898988,12.50	1582	65	28.15	3.76
1747225901016,12.46	1604	65	27.88	3.77
1747225903046,12.66	1621	66	27.95	3.77
1747225905077,12.72	1630	65	29.18	3.77
1747225907114,12.50	1619	65	28.03	3.75
1747225909146,12.61	1614	66	28.05	3.76
1747225911185,12.37	1590	65	27.95	3.77
1747225913216,13.34	1580	65	28.72	3.79
1747225915250,12.40	1603	65	28.08	3.71
1747225917282,12.52	1614	64	27.85	3.75
1747225919312,12.61	1615	65	27.90	3.78
1747225921347,14.04	1588	65	28.90	3.79
1747225923379,13.13	1544	64	27.90	3.79
1747225925410,12.93	1505	65	27.60	3.75
1747225927446,12.86	1608	65	28.10	3.78
1747225929476,13.42	1664	65	29.96	3.80
1747225931507,12.39	1584	66	27.96	3.77
1747225933538,12.75	1602	66	28.05	3.75
1747225935567,12.61	1593	66	27.87	3.77
1747225937600,13.15	1650	66	29.72	3.82
1747225939636,12.49	1585	66	28.12	3.72
1747225941666,12.68	1583	65	28.03	3.76
1747225943697,12.28	1576	65	27.84	3.73
1747225945728,12.48	1595	65	28.56	3.79
1747225947766,12.69	1600	65	28.19	3.78
1747225949795,12.77	1638	65	28.27	3.79
1747225951827,13.01	1543	66	27.83	3.78
1747225953857,12.61	1558	66	27.78	3.72
1747225955898,12.37	1604	65	28.07	3.75
1747225957929,12.49	1625	64	28.19	3.76
1747225959960,12.55	1646	65	28.15	4.17
1747225961991,9.64	1662	65	22.29	3.18
1747225964040,9.68	1685	65	22.22	3.18
1747225966068,10.27	1663	65	23.32	3.37
1747225968099,13.36	1652	64	28.56	4.31
1747225970133,13.08	1633	65	28.77	3.81
1747225972164,13.52	1653	65	28.41	4.65
1747225974205,13.35	1662	65	28.84	4.65
1747225976236,13.53	1660	65	28.81	4.68
1747225978265,15.05	1537	65	29.55	4.58
1747225980305,12.60	1587	66	28.00	3.80
1747225982335,12.56	1587	64	27.94	3.80
1747225984365,13.29	1650	65	28.73	4.53
1747225986394,13.40	1643	64	30.08	3.81
1747225988431,12.51	1552	65	27.83	3.77
1747225990466,12.53	1558	65	27.93	3.82
1747225992495,12.70	1579	65	28.03	3.78
1747225994523,13.37	1616	64	30.16	3.80
1747225996549,12.54	1557	65	27.89	3.73
1747225998578,12.49	1543	65	27.78	3.78
1747226000608,12.41	1560	65	27.90	3.75
1747226002639,13.15	1625	65	29.64	3.80
1747226004668,12.30	1596	65	27.75	3.77
1747226006698,12.39	1563	65	27.61	3.75
1747226008728,13.23	1468	65	27.65	3.79
1747226010756,12.96	1631	66	30.45	3.76
1747226012783,12.37	1594	66	27.81	3.75
