timestamp,Busy%,Bzy_MHz,PkgTmp,PkgWatt,RAMWatt
1747225556546,12.50	1684	64	28.52	4.47
1747225558578,14.03	1762	65	31.66	4.66
1747225560653,14.05	1200	65	25.64	3.98
1747225562702,14.46	1201	65	26.16	3.84
1747225564777,13.91	1200	65	25.98	3.85
1747225566813,12.34	1653	65	31.44	3.82
1747225568870,13.05	1200	66	25.83	3.73
1747225570907,13.70	1200	66	26.00	3.76
1747225572985,13.49	1200	65	25.90	3.74
1747225575021,12.69	1523	65	30.34	3.75
1747225577055,13.16	1202	65	26.06	3.74
1747225579093,13.17	1200	65	26.11	3.75
1747225581131,13.30	1200	64	26.19	3.74
1747225583166,11.85	1453	66	27.54	3.73
1747225586210,11.45	1445	65	27.37	3.71
1747225588238,11.62	1458	65	27.35	3.72
1747225590264,12.46	1510	65	28.84	3.78
1747225592288,12.13	1527	65	28.72	3.77
1747225594323,11.80	1535	66	27.53	3.76
1747225596356,11.94	1562	65	27.64	3.74
1747225598386,13.03	1520	66	27.91	3.74
1747225600417,13.69	1537	64	28.37	3.78
1747225602452,12.59	1500	65	27.25	3.76
1747225604484,12.43	1506	65	27.42	3.77
1747225606511,12.59	1570	65	28.86	3.77
1747225608541,12.97	1619	65	27.93	3.75
1747225611576,12.66	1593	65	27.63	3.81
1747225613603,13.12	1647	66	28.02	4.29
1747225615626,12.84	1572	65	27.57	3.75
1747225617660,12.59	1587	66	27.33	3.72
1747225619689,12.35	1558	64	27.30	3.70
1747225621711,12.12	1527	65	27.16	3.74
1747225623735,12.80	1572	65	27.69	3.70
1747225625781,12.67	1544	66	27.57	3.72
1747225627803,12.77	1566	65	27.23	3.70
1747225629836,12.43	1540	66	27.00	3.73
1747225631863,13.29	1612	64	29.04	3.75
1747225633916,13.39	1476	66	27.07	3.72
1747225635956,12.75	1554	64	27.61	3.76
1747225637988,12.74	1561	65	27.65	3.74
1747225640014,13.62	1611	65	29.87	3.75
1747225642039,12.66	1568	65	27.39	3.76
1747225644064,12.57	1551	65	27.29	3.73
1747225646093,12.56	1533	66	27.01	3.72
1747225648123,13.82	1646	66	29.76	3.72
1747225650179,12.80	1560	65	27.33	3.70
1747225652211,13.26	1610	65	27.24	3.74
1747225654252,12.89	1589	64	27.08	3.72
1747225656287,13.77	1625	66	29.35	3.73
1747225658322,12.87	1571	65	27.25	3.73
1747225660359,12.87	1572	65	26.97	3.71
1747225662401,13.66	1463	65	26.64	3.71
1747225664467,14.28	1563	65	28.92	3.78
1747225666491,12.52	1579	65	27.24	3.72
1747225668526,12.37	1585	65	27.24	3.71
1747225670569,12.60	1595	64	27.31	3.74
1747225672597,14.57	1554	64	28.10	3.76
1747225674627,12.37	1596	65	27.12	3.70
1747225676659,11.96	1560	66	26.98	3.72
1747225678683,12.18	1585	64	27.11	3.72
1747225680724,13.42	1645	65	29.34	3.69
1747225682768,12.08	1575	65	27.07	3.74
1747225684803,12.33	1579	65	27.30	3.70
1747225686839,12.40	1590	64	27.28	3.68
1747225688878,13.58	1654	65	29.93	3.75
1747225690912,12.90	1510	64	26.96	3.74
1747225692961,13.30	1436	65	26.92	3.75
1747225694989,13.26	1622	64	27.93	3.72
1747225697033,13.98	1639	66	29.44	3.78
1747225699055,11.74	1533	65	26.73	3.70
1747225701090,12.21	1546	65	26.87	3.70
1747225703144,12.51	1574	64	28.06	3.76
1747225705168,13.47	1620	65	29.69	3.74
1747225707200,12.27	1541	65	27.07	3.69
1747225709242,12.36	1518	65	27.18	3.72
1747225711270,13.46	1610	65	29.24	3.75
1747225713316,12.90	1574	66	28.66	3.74
1747225715347,12.79	1581	65	26.87	3.69
1747225717384,12.49	1521	65	27.17	3.72
1747225719425,14.52	1439	65	27.65	3.73
1747225721476,12.59	1559	65	27.65	3.74
1747225723501,12.39	1569	66	26.99	3.70
1747225725540,12.41	1579	65	27.28	3.71
1747225727569,13.96	1534	65	27.75	3.72
1747225729608,12.51	1564	65	27.62	3.73
1747225731635,12.50	1558	66	27.58	3.70
1747225733659,12.20	1578	66	27.37	3.74
1747225735683,13.04	1651	65	29.15	3.75
1747225737720,12.75	1620	65	27.34	3.73
1747225739756,12.52	1592	64	27.27	3.71
1747225741789,12.62	1574	65	27.43	3.70
1747225743817,13.18	1609	65	28.89	3.70
1747225745849,12.67	1597	65	27.51	3.71
1747225747883,12.78	1531	65	27.17	3.72
1747225749935,13.21	1467	65	27.13	3.75
1747225751964,13.40	1637	65	29.22	3.72
1747225754001,12.61	1595	65	27.25	3.68
1747225756036,11.11	1574	65	24.83	3.44
1747225758067,8.95	1580	65	20.68	3.03
1747225760102,9.90	1597	65	22.50	3.18
1747225762137,12.94	1608	65	27.69	4.58
1747225764172,13.30	1605	65	28.02	4.61
1747225766204,13.50	1618	64	27.92	4.60
1747225768229,14.52	1684	66	30.55	4.66
1747225770307,15.85	1237	65	26.45	4.54
1747225772388,15.75	1200	66	26.50	4.61
1747225774426,15.63	1200	65	26.50	4.64
1747225776471,16.10	1200	65	26.81	3.89
1747225778512,13.90	1218	65	26.39	3.75
1747225780549,14.46	1200	65	26.30	3.77
1747225782620,14.43	1201	64	26.32	3.77
1747225784658,16.02	1209	64	27.00	3.80
1747225786695,13.52	1480	65	28.56	3.74
1747225788733,12.67	1503	65	27.76	3.74
1747225790755,12.76	1479	65	27.78	3.69
1747225792784,13.24	1542	65	29.76	3.72
1747225794815,12.98	1533	65	28.78	3.80
1747225796850,12.69	1521	65	27.84	3.76
1747225798876,12.58	1542	65	27.67	3.74
1747225800907,14.15	1525	66	28.44	3.75
1747225802940,13.08	1535	66	27.93	3.75
1747225804971,12.79	1541	65	27.72	3.76
1747225806994,12.94	1494	66	27.28	3.73
1747225809036,14.35	1538	66	28.30	3.75
1747225811069,12.56	1537	65	27.34	3.73
1747225813108,12.99	1566	65	27.80	3.78
1747225815132,12.79	1536	64	27.57	3.72
1747225817169,13.34	1584	66	29.26	3.74
1747225819204,12.80	1555	66	27.61	3.72
1747225821237,13.10	1591	65	27.79	3.76
1747225823276,13.25	1582	65	28.05	3.79
1747225825301,14.03	1639	64	29.68	3.79
1747225827333,12.72	1528	65	27.74	3.75
1747225829364,12.78	1543	65	27.77	3.77
1747225831393,13.09	1567	65	28.06	3.75
1747225833423,13.28	1582	66	29.89	3.78
1747225835450,13.11	1445	65	27.58	3.76
1747225837480,12.34	1584	64	27.96	3.78
1747225839504,12.41	1612	65	28.07	3.76
1747225841526,12.24	1523	65	27.70	3.69
1747225843552,11.71	1550	64	27.53	3.72
1747225845580,12.10	1559	65	27.58	3.73
1747225847617,12.16	1580	65	27.32	3.73
1747225849654,12.24	1589	65	27.78	3.73
1747225851690,12.12	1579	65	27.41	3.74
1747225853726,11.90	1551	65	27.34	3.74
1747225855749,12.32	1579	65	27.57	3.77
1747225857789,12.60	1613	65	28.44	3.71
1747225859860,12.35	1556	65	27.63	3.77
1747225861889,12.39	1578	64	27.71	3.76
1747225863919,12.64	1515	65	27.53	3.76
1747225865950,13.16	1575	66	30.12	3.75
1747225867981,12.38	1589	65	27.80	3.79
1747225870004,12.08	1576	65	27.23	3.72
1747225872047,12.31	1581	65	27.42	3.73
1747225874076,13.26	1628	65	29.62	3.75
1747225876109,12.24	1566	65	27.46	3.73
1747225878143,12.41	1561	64	27.77	3.77
1747225880172,12.45	1588	65	27.66	3.74
1747225882201,13.22	1636	64	29.98	3.74
1747225884232,12.29	1567	65	27.51	3.76
1747225886253,12.21	1555	65	27.17	3.71
1747225888290,12.50	1550	64	27.46	3.73
1747225890325,13.34	1632	65	30.03	3.75
1747225892355,12.41	1565	64	27.39	3.72
1747225894390,12.69	1534	65	27.28	3.71
1747225896442,13.52	1426	64	27.28	3.75
1747225898487,13.19	1646	65	30.36	3.76
1747225900512,12.37	1595	65	27.78	3.77
1747225902532,11.93	1567	65	27.24	3.74
1747225904562,12.45	1616	65	28.06	3.72
1747225906606,13.23	1670	65	30.91	3.80
1747225908646,12.50	1617	65	27.61	3.76
1747225910681,12.33	1588	64	27.49	3.77
1747225912708,13.35	1578	65	28.39	3.77
1747225914735,12.93	1645	65	30.01	3.75
1747225916775,12.57	1616	66	27.62	3.71
1747225918808,12.06	1549	65	27.21	3.76
1747225920832,13.96	1580	66	27.98	3.74
1747225922886,13.40	1546	65	27.93	3.72
1747225924942,13.02	1501	66	27.36	3.72
1747225926984,12.94	1601	64	28.10	3.79
1747225929014,13.20	1635	65	28.89	3.75
1747225931054,12.39	1561	66	27.74	3.77
1747225933091,12.82	1599	66	27.54	3.75
1747225935130,12.84	1572	66	27.64	3.77
1747225937164,13.60	1647	65	29.54	3.81
1747225939200,12.60	1580	66	27.43	3.69
1747225941239,12.79	1581	65	27.76	3.75
1747225943269,12.61	1568	64	27.67	3.74
1747225945303,13.32	1620	65	29.42	3.75
1747225947331,12.88	1605	64	28.15	3.77
1747225949362,12.30	1580	66	27.44	3.74
1747225951389,12.94	1536	64	27.35	3.74
1747225953469,13.10	1568	66	29.31	3.74
1747225955498,11.99	1576	64	27.67	3.74
1747225957525,12.42	1614	65	27.75	3.74
1747225959567,12.26	1612	64	27.52	3.79
1747225961598,11.35	1652	66	25.67	3.50
1747225963630,9.45	1642	65	21.13	3.07
