timestamp,Busy%,Bzy_MHz,PkgTmp,PkgWatt,RAMWatt
1747228014451,15.09	1672	66	29.11	3.67
1747228016486,14.36	1649	65	26.49	3.57
1747228018524,14.25	1656	65	26.40	3.59
1747228020556,13.67	1646	65	26.03	3.53
1747228022590,14.62	1741	66	29.50	3.72
1747228024622,13.87	1686	66	26.32	3.61
1747228026657,14.34	1552	65	26.31	3.64
1747228028694,13.83	1567	65	25.87	3.51
1747228030723,13.64	1670	65	26.27	3.54
1747228032756,16.62	1201	65	24.48	3.66
1747228034794,16.81	1200	65	25.04	3.72
1747228036831,16.56	1200	65	24.91	3.74
1747228038871,16.45	1212	65	25.25	3.76
1747228040918,15.85	1200	65	24.97	3.74
1747228042950,15.67	1200	66	24.54	3.66
1747228044989,15.82	1200	66	25.15	3.76
1747228047032,16.51	1211	65	25.91	3.83
1747228049074,12.91	1512	65	25.76	3.60
1747228051106,13.06	1574	65	26.21	3.58
1747228053137,12.93	1579	64	25.91	3.52
1747228055171,13.59	1632	65	27.79	3.62
1747228057202,13.80	1605	65	26.82	3.69
1747228059233,14.35	1571	65	26.46	3.63
1747228061265,14.17	1713	65	26.96	3.64
1747228063298,13.98	1746	65	27.87	3.57
1747228065329,13.44	1693	65	25.79	3.47
1747228067366,13.25	1692	65	25.57	3.48
1747228069403,13.11	1705	64	25.96	3.57
1747228071433,13.47	1751	64	27.15	3.57
1747228073462,13.40	1774	64	25.99	3.49
1747228075499,13.19	1740	66	25.85	3.47
1747228077533,13.67	1761	65	26.65	3.59
1747228079563,13.77	1679	66	27.63	3.62
1747228081600,15.39	1504	64	26.45	3.70
1747228083631,13.81	1677	64	26.20	3.50
1747228085660,14.12	1735	66	26.73	3.60
1747228087693,15.28	1676	64	28.10	3.73
1747228089745,13.85	1722	64	26.92	3.61
1747228091776,13.54	1709	64	26.04	3.52
1747228093811,13.35	1704	66	26.42	3.58
1747228095840,13.78	1718	64	28.06	3.72
1747228097870,13.43	1680	65	26.23	3.57
1747228099902,13.83	1704	64	26.54	3.61
1747228101935,13.44	1674	65	26.67	3.67
1747228103970,14.17	1651	65	28.58	3.70
1747228106000,14.43	1551	66	25.91	3.57
1747228108030,14.18	1551	65	26.09	3.62
1747228110067,13.39	1666	66	26.23	3.58
1747228112097,14.38	1661	65	27.84	3.75
1747228114128,13.47	1642	66	25.73	3.51
1747228116160,13.51	1660	66	25.82	3.52
1747228118193,13.60	1695	65	26.28	3.57
1747228120222,13.73	1698	65	28.09	3.65
1747228122252,13.62	1726	65	26.96	3.69
1747228124281,13.43	1688	65	26.76	3.69
1747228126317,13.53	1715	65	26.77	3.63
1747228128346,14.02	1762	65	28.44	3.64
1747228130376,18.40	1255	66	27.32	3.93
1747228132409,16.77	1200	65	24.39	3.67
1747228134450,17.05	1200	65	25.05	3.72
1747228136487,18.08	1207	65	25.69	3.78
1747228138542,17.28	1380	65	28.22	3.82
1747228140579,16.47	1200	65	24.87	3.68
1747228142611,16.26	1206	65	24.78	3.67
1747228144658,17.06	1200	65	25.32	3.73
1747228146706,12.20	1906	65	30.29	3.65
1747228148749,15.61	1200	65	25.19	3.74
1747228150787,15.82	1200	66	24.80	3.71
1747228152821,15.90	1200	65	24.50	3.64
1747228154890,13.07	1537	65	26.44	3.65
1747228157936,14.68	1501	65	26.61	3.72
