timestamp,Busy%,Bzy_MHz,PkgTmp,PkgWatt,RAMWatt
1747230152558,22.31	1870	65	36.42	4.16
1747230154601,21.53	1844	66	33.76	4.04
1747230156626,21.22	1885	66	33.72	4.05
1747230158653,22.62	1931	67	36.22	4.14
1747230160708,22.08	1867	67	34.68	4.10
1747230162738,22.68	1873	66	35.07	4.17
1747230164809,22.97	1774	67	33.62	4.07
1747230166836,24.27	1771	66	35.43	4.16
1747230168889,22.35	1785	67	34.06	4.12
1747230170921,21.71	1821	67	33.70	4.08
1747230172952,22.64	1769	66	33.67	4.09
1747230175009,22.78	1796	66	35.37	4.10
1747230177037,22.55	1829	66	34.23	4.11
1747230179088,22.84	1829	66	33.73	4.14
1747230181128,23.87	1877	66	34.53	4.12
1747230183164,23.23	1841	65	35.75	4.18
1747230185210,22.69	1820	66	33.48	4.07
1747230187250,23.23	1865	65	34.08	4.12
1747230189289,23.10	1820	67	33.93	4.03
1747230191317,24.46	1804	66	35.61	4.13
1747230193365,22.99	1836	66	33.98	4.14
1747230195399,22.42	1888	65	33.94	4.09
1747230197449,23.07	1854	66	34.22	4.13
1747230199490,23.82	1822	66	34.29	4.13
1747230201539,23.26	1883	66	34.31	4.07
1747230203565,23.03	1852	67	34.38	4.11
1747230205615,22.80	1848	67	34.33	4.11
1747230207654,22.82	1843	66	34.12	4.02
1747230209689,22.51	1833	66	34.09	4.07
1747230211710,21.92	1818	66	33.30	4.01
1747230213745,22.03	1835	68	33.57	4.02
1747230215779,23.10	1783	65	33.89	4.11
1747230217825,27.70	1232	67	29.78	4.14
1747230219932,30.32	1215	65	30.45	4.29
1747230221969,29.99	1220	67	30.54	4.27
1747230224009,31.04	1222	66	31.84	4.36
1747230226046,25.80	1355	66	33.18	4.27
1747230228076,29.69	1212	66	31.72	4.43
1747230230185,29.61	1200	67	30.87	4.31
1747230232221,30.95	1226	67	32.40	4.43
1747230234316,27.10	1252	66	31.74	4.36
1747230236354,28.12	1215	65	31.17	4.38
1747230238391,28.76	1204	65	31.31	4.36
1747230240467,29.58	1224	66	32.44	4.43
1747230242518,22.17	1730	66	36.14	4.25
1747230244554,21.62	1761	66	35.40	4.20
1747230246577,21.19	1798	67	35.02	4.10
1747230248603,21.59	1825	66	35.88	4.17
1747230250658,21.65	1828	67	36.19	4.24
1747230252716,20.85	1809	68	34.26	4.11
1747230254749,20.95	1791	65	34.39	4.13
1747230256783,22.08	1811	67	36.01	4.22
1747230258813,21.45	1851	66	35.78	4.19
1747230260865,21.56	1842	66	36.03	4.20
1747230262921,22.42	1817	66	35.95	4.19
1747230264992,23.04	1665	67	34.75	4.16
1747230267032,20.98	1812	66	35.63	4.14
1747230269083,21.70	1869	66	35.01	4.09
1747230271106,21.25	1847	66	34.61	4.16
1747230273134,22.34	1886	67	36.39	4.18
1747230275200,20.97	1865	65	33.89	4.08
1747230277244,21.30	1895	66	34.14	3.95
1747230279330,21.24	1865	67	34.47	4.09
1747230281365,21.47	1854	66	35.11	4.01
1747230283407,21.90	1837	66	34.24	4.12
1747230285433,20.78	1787	67	33.49	4.06
1747230287479,21.19	1733	67	33.38	4.02
1747230289527,20.65	1846	66	35.66	4.14
1747230291567,20.48	1856	66	34.51	4.02
1747230293640,20.37	1836	66	34.06	4.09
1747230295693,20.07	1830	66	33.80	4.04
1747230297734,20.89	1846	66	35.76	4.04
1747230299799,20.87	1825	66	34.68	4.06
1747230301846,20.85	1820	67	34.50	4.05
1747230303875,20.88	1814	66	34.84	4.10
1747230305904,22.22	1867	68	36.78	4.18
1747230307939,20.53	1812	66	33.77	4.04
1747230309971,21.48	1817	66	34.16	4.08
1747230312010,21.94	1687	66	33.54	4.09
1747230314049,21.52	1804	66	35.50	4.12
1747230316075,21.56	1829	66	35.34	4.13
1747230318141,20.73	1843	68	34.55	4.08
