timestamp,Busy%,Bzy_MHz,PkgTmp,PkgWatt,RAMWatt
1747228051312,12.47	1544	64	25.61	3.54
1747228053335,12.66	1551	64	25.44	3.50
1747228055358,13.28	1617	65	27.69	3.64
1747228057387,13.31	1537	65	26.00	3.64
1747228059412,13.12	1555	65	25.75	3.59
1747228061447,14.15	1712	65	26.93	3.63
1747228063478,14.08	1737	66	27.97	3.59
1747228065509,13.18	1690	65	25.83	3.48
1747228067539,13.21	1688	65	25.80	3.53
1747228069571,13.18	1701	65	25.96	3.58
1747228071603,13.33	1738	63	27.16	3.57
1747228073645,13.49	1764	65	26.13	3.50
1747228075679,13.17	1738	65	25.79	3.47
1747228077719,13.46	1759	65	26.58	3.60
1747228079761,13.27	1665	65	27.09	3.59
1747228081796,15.18	1500	65	26.23	3.67
1747228083823,13.54	1684	65	25.92	3.47
1747228085855,13.79	1735	64	26.58	3.59
1747228087887,14.94	1682	65	27.57	3.65
1747228089920,13.65	1720	65	26.69	3.57
1747228091953,13.53	1703	65	26.14	3.52
1747228093982,13.31	1701	65	26.46	3.58
1747228096013,13.61	1721	65	27.96	3.72
1747228098040,13.22	1681	64	25.78	3.49
1747228100071,13.73	1700	64	26.53	3.62
1747228102103,13.54	1670	66	26.73	3.68
1747228104134,13.91	1646	66	28.65	3.72
1747228106177,14.22	1541	66	25.60	3.55
1747228108214,14.04	1549	65	25.99	3.61
1747228110248,13.41	1663	66	26.14	3.56
1747228112278,14.39	1657	66	27.60	3.70
1747228114308,13.39	1639	66	25.96	3.56
1747228116342,13.45	1657	65	25.87	3.52
1747228118373,13.54	1692	65	26.03	3.54
1747228120410,13.78	1696	66	27.89	3.61
1747228122444,13.72	1717	65	26.96	3.71
1747228124474,13.59	1686	65	26.77	3.69
1747228126507,13.77	1708	66	26.86	3.62
1747228128537,13.61	1734	65	27.76	3.63
1747228130576,17.90	1234	64	26.58	3.93
1747228132628,17.25	1200	64	24.57	3.66
1747228134659,17.27	1200	66	25.19	3.75
1747228136691,18.41	1210	66	26.36	3.85
1747228138723,16.26	1373	65	28.15	3.81
1747228140747,16.33	1200	65	24.61	3.66
1747228142782,16.26	1206	64	25.02	3.70
1747228144816,17.66	1200	65	26.05	3.82
1747228146854,12.10	1952	64	30.64	3.68
1747228148887,15.70	1200	66	25.41	3.76
1747228150919,15.79	1200	65	24.79	3.71
1747228152953,16.34	1200	64	25.55	3.78
1747228154990,12.98	1537	64	26.28	3.65
1747228158040,14.61	1501	64	26.59	3.72
1747228160077,13.44	1660	65	26.71	3.62
1747228162110,14.00	1634	66	28.66	3.81
1747228164143,13.83	1644	65	26.49	3.64
1747228166172,13.59	1638	66	26.24	3.58
1747228168209,13.25	1648	65	26.46	3.64
1747228170237,13.40	1675	65	28.63	3.71
1747228172263,13.95	1693	66	26.78	3.66
1747228174290,13.72	1665	65	26.56	3.63
1747228176317,13.62	1637	66	26.18	3.60
1747228178348,13.96	1677	65	28.38	3.70
1747228180380,14.52	1611	65	26.32	3.64
1747228182406,15.11	1514	66	26.35	3.72
1747228184434,14.64	1551	65	25.91	3.57
1747228186465,14.77	1613	65	27.34	3.64
1747228188496,14.22	1661	66	26.41	3.59
1747228190526,14.02	1642	66	25.79	3.49
1747228192555,14.18	1662	65	26.00	3.53
