timestamp,Busy%,Bzy_MHz,PkgTmp,PkgWatt,RAMWatt
1747229783946,26.21	1209	66	29.70	4.19
1747229785993,27.06	1214	66	30.37	4.20
1747229788069,24.61	1226	65	30.05	4.17
1747229790100,25.12	1209	66	29.86	4.20
1747229792140,25.31	1226	66	29.61	4.11
1747229794176,26.05	1253	66	31.01	4.28
1747229796212,23.23	1284	65	30.22	4.18
1747229798259,23.63	1234	66	29.47	4.17
1747229800311,25.59	1210	65	30.60	4.30
1747229802436,25.82	1208	66	30.53	4.27
1747229804487,20.21	1671	66	34.71	4.15
1747229806519,19.11	1688	65	33.44	4.03
1747229808560,19.48	1721	65	33.58	4.02
1747229810615,19.98	1758	66	34.43	4.05
1747229812669,turbostat: re-initialized with num_cpus 25
1747229813720,20.06	1709	66	33.13	4.06
1747229815749,20.20	1709	66	32.91	4.05
1747229817775,19.97	1744	66	32.87	4.05
1747229819800,20.71	1806	66	33.57	4.05
1747229821842,19.64	1759	65	32.89	4.02
1747229823870,19.95	1755	66	32.30	3.97
1747229825911,19.94	1756	66	33.01	4.04
1747229827933,20.16	1786	66	34.00	4.03
1747229829981,20.47	1761	67	32.57	3.98
1747229832017,19.71	1772	66	32.79	4.02
1747229834039,20.13	1797	65	32.89	4.04
1747229836070,20.29	1852	66	35.38	4.08
1747229838096,20.26	1820	66	33.21	4.01
1747229840119,19.29	1827	66	32.36	3.96
1747229842161,18.55	1800	66	32.01	3.96
1747229844208,18.64	1823	66	32.27	3.95
1747229846239,23.92	1218	65	28.61	4.04
1747229848304,25.05	1225	66	29.43	4.17
1747229850355,24.91	1216	65	29.53	4.17
1747229852393,26.31	1232	66	30.57	4.23
1747229854439,24.57	1228	65	29.66	4.09
1747229856538,24.31	1200	67	29.53	4.16
1747229858574,25.08	1200	65	30.25	4.26
1747229860658,26.00	1209	65	30.74	4.23
1747229862692,19.65	1573	66	33.62	4.08
1747229864749,24.04	1208	65	29.70	4.16
1747229866790,23.72	1212	66	29.93	4.17
1747229868825,25.34	1220	65	30.38	4.19
1747229870884,20.67	1621	67	34.59	4.14
1747229872928,19.45	1736	66	34.32	4.07
1747229874991,19.59	1739	65	33.14	4.02
1747229877051,19.14	1801	66	32.98	4.01
1747229879093,19.82	1802	66	32.70	3.95
1747229882143,19.70	1798	66	33.25	4.06
1747229884189,19.66	1780	66	32.36	3.98
1747229886243,19.45	1803	65	34.26	4.13
1747229888307,20.13	1795	66	32.72	4.02
1747229890340,19.56	1790	66	32.24	3.95
1747229892373,19.97	1791	66	32.60	3.95
1747229894415,21.87	1795	67	34.49	4.10
1747229896449,21.27	1780	66	33.34	4.08
1747229898492,21.70	1746	67	33.01	4.08
1747229900533,21.00	1780	66	32.93	4.05
1747229902561,21.85	1784	65	34.46	4.13
1747229904608,21.88	1765	66	33.53	4.13
1747229906636,21.41	1783	66	32.61	4.04
1747229908671,21.79	1814	66	33.33	4.03
1747229910704,20.10	1786	67	32.23	3.98
1747229912739,23.88	1257	66	30.01	4.09
1747229914848,27.76	1200	66	29.94	4.22
1747229916881,26.93	1200	67	29.13	4.09
1747229918916,28.47	1208	65	30.37	4.24
1747229920962,25.70	1252	65	31.32	4.27
1747229923049,26.18	1200	65	29.39	4.11
1747229925165,26.02	1200	65	29.55	4.15
1747229927246,27.00	1209	65	30.29	4.18
1747229929279,20.55	1461	66	32.84	4.09
1747229931332,25.26	1200	65	29.96	4.20
1747229933365,24.98	1200	67	30.06	4.23
1747229935398,26.69	1200	66	30.97	4.28
1747229937437,21.38	1622	67	34.81	4.22
1747229939471,20.04	1667	66	33.31	4.17
1747229941493,19.49	1686	65	33.20	4.07
1747229943519,20.19	1699	65	34.24	4.11
1747229945549,21.32	1718	66	33.73	4.15
1747229948616,21.28	1762	65	33.94	4.15
1747229950641,21.29	1813	66	34.23	4.10
1747229952669,20.99	1794	66	34.45	4.06
1747229954725,21.00	1771	66	33.57	4.08
1747229956752,20.93	1784	66	32.97	3.97
1747229958793,21.23	1760	65	33.24	3.99
1747229960816,21.60	1800	64	34.44	4.04
1747229962843,20.98	1802	66	32.67	3.96
1747229964891,21.47	1758	65	33.22	4.05
1747229966913,20.96	1723	67	32.42	4.01
1747229968947,22.16	1822	65	35.10	4.07
1747229970998,27.81	1253	65	31.39	4.19
1747229973094,27.66	1203	65	30.26	4.26
1747229975132,27.51	1200	65	30.10	4.24
1747229977197,28.53	1215	65	30.77	4.30
1747229979292,22.98	1420	67	33.81	4.18
1747229981319,26.11	1204	67	30.03	4.28
1747229983367,26.07	1203	67	29.56	4.19
1747229985423,27.20	1221	65	30.57	4.25
1747229987460,21.86	1611	67	36.33	4.14
1747229989503,25.46	1203	66	30.28	4.26
1747229991602,25.17	1200	66	29.66	4.21
1747229993662,26.19	1207	66	30.39	4.24
1747229995714,turbostat: re-initialized with num_cpus 26
1747229996752,19.18	1720	66	33.55	4.00
1747229998777,19.41	1783	66	33.59	4.00
1747230000808,19.79	1804	66	33.72	4.01
1747230002830,20.50	1844	65	35.18	4.10
1747230004888,19.88	1788	67	32.97	4.07
1747230006925,21.41	1650	67	32.74	4.12
1747230008961,22.11	1634	66	33.44	4.14
1747230011024,20.75	1788	66	33.67	4.03
1747230013100,19.35	1795	67	32.50	3.93
