timestamp,Busy%,Bzy_MHz,PkgTmp,PkgWatt,RAMWatt
1747097331202,6.86	1753	64	26.38	3.37
1747097333239,7.48	1821	65	28.34	3.46
1747097335269,7.59	1758	65	28.39	3.49
1747097337297,7.57	1784	66	28.25	3.50
1747097339324,7.68	1754	65	28.33	3.50
1747097341354,7.65	1755	64	28.27	3.54
1747097343379,7.55	1811	65	28.50	3.51
1747097345410,7.66	1782	64	28.41	3.51
1747097347438,7.67	1801	65	28.24	3.51
1747097349468,7.66	1782	66	28.47	3.50
1747097351500,7.62	1809	65	28.84	3.49
1747097353526,7.53	1785	65	28.32	3.48
1747097355554,7.42	1820	64	28.32	3.45
1747097357579,7.50	1768	64	28.08	3.50
1747097359606,7.45	1799	66	28.45	3.49
1747097361640,7.46	1773	66	28.46	3.47
1747097363669,7.51	1777	64	28.29	3.51
1747097365697,7.53	1777	64	28.33	3.51
1747097367731,7.50	1812	65	28.54	3.47
1747097369759,7.66	1761	65	28.27	3.51
1747097371788,7.66	1765	65	28.28	3.49
1747097373817,7.59	1770	64	28.54	3.51
1747097375844,7.58	1789	65	28.51	3.51
1747097377874,7.78	1744	65	28.17	3.55
1747097379901,7.66	1740	66	28.34	3.50
1747097381931,7.74	1732	65	28.19	3.52
1747097383957,7.54	1812	65	29.04	3.49
1747097385983,7.58	1764	65	28.54	3.52
1747097388015,7.79	1718	64	28.36	3.53
1747097390045,7.50	1805	65	28.74	3.52
1747097392073,7.58	1765	65	28.48	3.48
1747097394100,7.58	1793	64	28.60	3.48
1747097396129,7.59	1765	65	28.52	3.52
1747097398154,7.59	1754	64	28.49	3.50
1747097400182,7.54	1756	65	28.75	3.53
1747097402212,7.62	1805	64	28.68	3.52
1747097404240,7.62	1751	64	28.57	3.52
1747097406268,7.59	1783	65	28.56	3.51
1747097408292,7.50	1801	65	28.70	3.51
1747097410317,7.62	1789	66	28.61	3.50
1747097412347,7.65	1775	64	28.71	3.51
1747097414379,7.58	1781	65	28.50	3.52
1747097416409,7.65	1781	65	28.73	3.53
1747097418440,7.62	1751	64	28.62	3.51
1747097420469,7.76	1719	64	28.40	3.51
1747097422497,7.69	1729	65	28.21	3.49
1747097424526,7.62	1773	65	28.50	3.51
1747097426551,7.66	1736	66	28.56	3.51
1747097428581,7.66	1802	65	28.69	3.51
1747097430610,7.64	1772	65	28.37	3.51
1747097432636,7.68	1768	64	28.48	3.46
1747097434666,7.66	1767	65	28.79	3.50
1747097436696,7.76	1777	66	28.69	3.49
1747097438726,7.67	1771	65	29.04	3.58
1747097440776,7.67	1722	65	28.50	3.51
1747097442806,7.62	1758	65	28.58	3.50
1747097444837,7.63	1762	64	28.62	3.47
1747097446864,7.55	1778	65	28.72	3.50
1747097448894,7.79	1696	65	28.00	3.49
1747097450924,7.61	1753	64	28.61	3.49
1747097452955,7.62	1769	64	28.71	3.48
1747097454984,7.56	1778	64	28.53	3.48
1747097457011,7.57	1806	64	28.86	3.47
1747097459042,7.51	1770	64	28.75	3.45
1747097461072,7.58	1788	65	28.86	3.50
1747097463109,7.49	1806	65	28.84	3.48
1747097465142,7.55	1786	65	28.51	3.48
1747097467171,8.03	1609	65	27.22	3.49
1747097469204,7.60	1771	64	28.59	3.47
1747097471235,7.61	1818	65	28.46	3.49
1747097473260,7.59	1785	65	28.55	3.48
1747097475291,7.72	1744	65	28.10	3.46
1747097477321,7.51	1808	67	28.68	3.46
1747097479350,7.60	1769	64	28.75	3.47
1747097481380,7.74	1755	65	28.64	3.49
1747097483410,7.75	1713	66	28.49	3.48
1747097485440,7.66	1762	65	28.49	3.48
1747097487470,7.58	1774	66	28.35	3.48
1747097489498,7.52	1791	66	28.57	3.48
1747097491525,7.94	1641	66	27.47	3.50
1747097493559,7.66	1795	66	28.52	3.47
1747097495585,7.52	1804	65	28.76	3.48
1747097497614,7.66	1753	65	28.25	3.48
1747097499643,7.98	1660	65	27.65	3.50
1747097501672,7.73	1775	65	28.85	3.50
1747097503704,7.59	1798	65	28.77	3.47
1747097505736,7.58	1811	66	28.87	3.48
1747097507766,7.60	1795	64	28.83	3.49
1747097509797,7.64	1777	65	28.82	3.48
1747097511827,7.72	1791	64	28.97	3.53
1747097513862,7.73	1799	64	28.94	3.52
1747097515897,7.79	1769	65	28.73	3.51
1747097517929,7.93	1662	66	27.93	3.51
1747097519963,7.81	1784	65	28.90	3.50
1747097521992,7.78	1753	65	28.58	3.51
1747097524020,7.66	1773	65	28.77	3.50
1747097526050,7.65	1763	64	28.91	3.50
1747097528086,7.74	1735	65	28.50	3.49
1747097530116,7.64	1768	65	28.94	3.50
1747097532148,3.59	1251	64	17.19	2.78
1747097534180,3.52	1274	64	17.18	2.77
1747097536212,6.34	1657	66	24.44	3.31
1747097538244,7.81	1761	66	28.57	3.52
1747097540275,7.82	1797	66	28.95	3.50
1747097542311,7.98	1766	66	28.72	3.47
1747097544341,8.03	1713	67	28.16	3.46
1747097546371,7.81	1784	66	28.60	3.47
1747097548402,7.92	1763	66	28.56	3.51
1747097550433,7.87	1770	66	28.52	3.47
1747097552465,7.85	1783	66	28.70	3.50
1747097554497,7.82	1791	65	28.87	3.50
1747097556528,8.04	1756	66	28.52	3.52
1747097558557,7.88	1806	66	28.85	3.53
1747097560587,8.07	1816	65	28.84	3.53
1747097562617,7.84	1792	64	28.98	3.50
1747097564650,7.94	1778	64	28.74	3.52
1747097566679,7.91	1782	65	28.73	3.48
1747097568708,7.87	1792	64	28.85	3.50
1747097570739,7.92	1782	66	28.83	3.50
1747097572770,7.92	1808	65	28.71	3.51
1747097574801,7.96	1746	64	28.47	3.51
1747097576834,7.85	1844	64	29.08	3.49
1747097578865,8.05	1763	64	28.61	3.50
1747097580889,7.91	1803	65	29.05	3.49
1747097582915,7.84	1820	65	29.07	3.52
1747097584945,7.96	1788	65	28.44	3.54
1747097586980,8.09	1702	65	28.11	3.51
1747097589010,7.91	1771	65	28.88	3.52
1747097591040,7.70	1806	65	32.00	3.51
1747097593069,7.88	1782	66	28.82	3.48
1747097595097,7.83	1804	65	28.97	3.47
1747097597127,7.95	1767	65	28.67	3.50
