timestamp,Busy%,Bzy_MHz,PkgTmp,PkgWatt,RAMWatt
1747106977630,11.09	1579	64	27.33	3.65
1747106979664,11.17	1563	65	28.09	3.75
1747106981695,11.70	1588	64	28.16	3.76
1747106983727,11.41	1595	65	28.32	3.81
1747106985757,12.13	1642	65	28.68	3.80
1747106987795,11.42	1562	66	28.14	3.79
1747106989829,12.50	1687	66	28.61	3.83
1747106991868,12.49	1631	65	28.44	3.79
1747106993902,11.39	1498	67	27.78	3.79
1747106995939,11.72	1542	65	27.83	3.80
1747106997975,11.35	1527	65	27.74	3.81
1747107000014,11.42	1559	65	27.87	3.81
1747107002051,12.94	1714	65	28.72	3.79
1747107004085,11.45	1562	66	28.21	3.79
1747107006125,11.31	1575	66	28.12	3.80
1747107008162,11.41	1581	66	27.79	3.81
1747107010197,11.46	1564	67	28.17	3.82
1747107012233,11.68	1596	64	28.19	3.84
1747107014274,11.26	1609	66	27.94	3.84
1747107016315,13.66	1766	66	28.91	3.83
1747107018356,11.94	1628	66	28.19	3.82
1747107020393,12.19	1670	65	28.36	3.83
1747107022434,12.23	1620	66	28.25	3.84
1747107024472,11.24	1565	65	27.75	3.83
1747107026505,10.98	1547	65	27.78	3.78
1747107028544,11.45	1612	66	27.98	3.80
1747107030583,11.04	1570	65	27.93	3.78
1747107032618,10.84	1568	65	27.67	3.79
1747107034658,11.42	1601	65	28.24	3.79
1747107036696,11.34	1614	65	28.08	3.79
1747107038733,11.76	1613	66	28.24	3.83
1747107040769,11.68	1638	65	28.18	3.85
1747107042809,12.27	1674	66	28.47	3.80
1747107044846,11.12	1575	65	27.90	3.80
1747107046884,11.77	1646	66	28.11	3.80
1747107048919,11.33	1606	66	28.11	3.81
1747107050959,13.73	1713	65	28.94	3.87
1747107052997,12.02	1652	64	28.63	3.82
1747107055036,11.23	1583	65	27.92	3.82
1747107057072,11.34	1611	65	28.04	3.82
1747107059110,11.81	1663	65	28.43	3.82
1747107061149,12.13	1676	66	28.47	3.82
1747107063184,13.12	1731	66	28.97	3.82
1747107065217,13.83	1770	64	29.15	3.86
1747107067253,11.10	1542	66	27.86	3.82
1747107069288,11.23	1566	66	28.07	3.80
1747107071329,11.20	1544	65	27.84	3.78
1747107073362,11.49	1598	66	28.12	3.77
1747107075400,12.56	1630	65	28.32	3.82
1747107077433,11.40	1578	64	28.18	3.83
1747107079472,12.65	1726	65	28.71	3.82
1747107081509,13.93	1808	66	29.50	3.87
1747107083556,11.20	1565	66	27.98	3.80
1747107085589,11.15	1544	65	27.73	3.80
1747107087623,11.88	1613	66	28.21	3.82
1747107089659,11.76	1593	64	28.30	3.84
1747107091694,12.06	1640	65	28.63	3.86
1747107093736,11.16	1577	66	27.91	3.81
1747107095774,11.37	1565	66	28.08	3.80
1747107097808,11.48	1588	65	28.09	3.81
1747107099843,11.33	1580	66	28.13	3.83
1747107101884,11.88	1595	66	28.13	3.80
1747107103922,11.57	1518	66	27.92	3.77
1747107105956,12.35	1662	66	28.52	3.84
1747107107995,11.40	1559	66	28.03	3.81
1747107110032,12.87	1720	65	28.97	3.85
1747107112070,11.10	1563	65	27.80	3.80
1747107114107,11.83	1633	65	28.25	3.80
1747107116144,14.03	1794	66	29.43	3.88
1747107118180,11.68	1641	66	28.24	3.84
1747107120217,11.03	1562	66	28.06	3.78
1747107122252,12.37	1707	66	28.74	3.84
1747107124291,11.16	1577	65	27.93	3.82
1747107126328,11.42	1585	64	27.90	3.81
1747107128364,11.44	1574	65	28.01	3.82
1747107130400,11.16	1597	64	27.95	3.81
1747107132437,11.10	1557	64	27.90	3.79
1747107134472,11.05	1573	65	27.77	3.80
1747107136508,11.17	1586	66	28.03	3.78
1747107138542,11.25	1593	66	27.97	3.81
1747107140581,11.44	1588	66	27.96	3.76
1747107142620,11.39	1591	65	28.11	3.82
1747107144652,11.58	1618	66	28.24	3.81
1747107146694,11.15	1594	65	28.07	3.80
1747107148731,11.17	1572	64	27.89	3.80
1747107150764,11.18	1597	65	27.90	3.75
1747107152798,12.81	1681	66	28.44	3.83
1747107154836,11.24	1543	65	27.95	3.77
1747107156874,11.27	1567	66	28.00	3.78
1747107158911,11.45	1597	65	28.09	3.80
1747107160949,11.39	1550	66	28.14	3.80
1747107162984,12.00	1646	64	28.55	3.85
1747107165026,14.42	1812	65	29.34	3.83
1747107167058,11.33	1570	65	27.94	3.78
1747107169092,11.88	1662	65	28.33	3.82
1747107171136,11.23	1543	65	27.86	3.77
1747107173166,11.08	1535	66	27.69	3.77
1747107175201,12.44	1649	66	28.49	3.81
1747107177237,9.98	1525	65	25.26	3.52
1747107179274,9.22	1549	65	23.11	3.33
1747107181313,9.07	1540	65	22.72	3.30
1747107183353,12.05	1608	65	28.49	3.79
1747107185389,11.06	1521	65	28.07	3.75
