timestamp,Busy%,Bzy_MHz,PkgTmp,PkgWatt,RAMWatt
1747099178334,8.27	1840	66	28.35	3.30
1747099180364,7.87	1847	66	34.30	3.33
1747099182394,8.98	1848	66	30.77	3.48
1747099184424,8.65	1860	66	31.40	3.41
1747099186457,8.50	1892	66	34.23	3.33
1747099188489,7.73	1875	66	37.63	3.25
1747099190519,7.99	1894	66	37.88	3.40
1747099192552,8.17	1888	67	36.34	3.31
1747099194608,8.49	1920	67	34.92	3.38
1747099196652,8.70	1860	66	31.33	3.35
1747099198717,8.59	1891	67	32.52	3.38
1747099200768,8.99	1878	67	31.19	3.43
1747099202804,8.45	1860	66	30.30	3.37
1747099204833,8.76	1897	66	31.53	3.43
1747099206887,8.18	1891	66	37.20	3.44
1747099208936,8.22	1911	66	38.30	3.33
1747099210969,7.71	1910	66	36.75	3.32
1747099212998,7.94	1875	66	37.19	3.38
1747099215027,8.67	1938	65	35.88	3.48
1747099217081,7.46	1875	66	36.15	3.19
1747099219106,7.66	1903	67	36.83	3.27
1747099221151,8.67	1860	66	30.72	3.36
1747099223184,8.77	1857	65	30.43	3.32
1747099225215,7.69	1916	67	36.75	3.21
1747099227244,7.56	1906	66	37.03	3.16
1747099229273,7.67	1909	66	37.09	3.26
1747099231302,8.80	1882	66	30.15	3.38
1747099233340,8.04	1896	66	36.95	3.30
1747099235375,7.70	1875	65	37.43	3.36
1747099237403,8.33	1905	64	34.67	3.27
1747099239432,8.57	1855	65	30.70	3.37
1747099241463,8.51	1866	66	31.59	3.46
1747099243520,7.79	1873	67	39.27	3.38
1747099245573,9.32	1811	65	31.28	3.48
1747099247602,8.96	1861	64	30.94	3.42
1747099249633,8.94	1896	66	31.23	3.50
1747099251663,8.38	1916	66	34.93	3.33
1747099253703,7.98	1896	66	37.71	3.35
1747099255735,8.03	1870	65	35.01	3.26
1747099257764,8.24	1857	66	29.77	3.22
1747099259808,8.77	1836	63	31.80	3.47
1747099261851,8.60	1855	66	30.72	3.39
1747099263880,8.34	1907	64	34.79	3.24
1747099265914,8.58	1840	65	31.10	3.32
1747099267951,8.51	1861	65	30.17	3.30
1747099269984,8.24	1843	65	32.26	3.37
1747099272020,8.86	1831	65	31.73	3.46
1747099274061,8.47	1857	65	31.46	3.44
1747099276112,8.99	1842	66	31.67	3.44
1747099278151,8.52	1833	66	30.55	3.42
1747099280208,8.45	1854	65	31.63	3.42
1747099282264,8.83	1897	64	31.63	3.39
1747099284290,7.65	1853	64	38.99	3.32
1747099286317,8.62	1879	65	34.46	3.44
1747099288351,8.76	1870	65	30.71	3.37
1747099290384,8.61	1848	66	30.48	3.43
1747099292419,8.70	1869	64	29.84	3.26
1747099294455,8.43	1846	64	31.16	3.38
1747099296500,8.35	1827	64	30.60	3.36
1747099298530,8.58	1856	65	30.64	3.31
1747099300558,8.61	1869	66	31.15	3.41
1747099302591,9.51	1840	66	30.34	3.39
1747099304628,7.92	1830	65	38.06	3.42
1747099306672,7.73	1887	64	36.52	3.19
1747099308701,8.71	1872	65	32.54	3.31
1747099310731,9.28	1822	66	30.96	3.47
1747099312780,8.64	1749	65	29.31	3.33
1747099314809,7.66	1896	66	37.66	3.27
1747099316840,7.75	1893	65	36.91	3.17
1747099318869,10.55	1543	66	28.52	3.47
1747099320899,8.49	1841	66	30.20	3.32
1747099322928,8.28	1768	65	33.87	3.36
1747099324960,9.87	1698	67	32.43	3.50
1747099327003,7.84	1912	65	35.99	3.19
1747099329035,8.74	1880	65	30.87	3.33
1747099331068,8.96	1831	65	31.23	3.35
1747099333098,8.42	1827	64	31.60	3.33
1747099335152,8.58	1831	65	30.08	3.38
1747099337181,8.27	1829	65	29.54	3.29
1747099339231,7.53	1918	64	35.94	3.20
1747099341273,7.75	1894	63	36.26	3.19
1747099343298,7.84	1904	66	37.43	3.27
1747099345328,8.62	1842	65	30.51	3.32
1747099347384,8.29	1841	64	30.65	3.37
1747099349467,7.76	1889	65	36.32	3.21
1747099351497,7.88	1906	65	36.11	3.23
1747099353528,8.31	1821	65	32.31	3.39
1747099355572,8.26	1850	66	38.46	3.26
1747099357602,9.34	1764	65	32.28	3.38
1747099359631,9.00	1833	64	31.12	3.56
1747099361675,8.74	1805	65	31.52	3.40
1747099363725,7.99	1932	65	37.79	3.29
1747099365754,8.61	1857	66	32.44	3.34
1747099367783,8.81	1867	66	30.75	3.35
1747099369813,8.72	1797	66	31.70	3.41
1747099371884,8.45	1743	65	32.08	3.37
1747099373913,8.57	1833	67	30.87	3.32
1747099375960,8.64	1651	66	31.91	3.44
1747099377989,5.98	1559	64	22.40	3.04
1747099380031,3.99	1297	66	17.87	2.87
1747099382062,4.08	1297	64	17.76	2.87
1747099384107,9.08	1654	65	29.98	3.48
1747099386137,7.80	1812	65	30.32	3.27
1747099388165,7.93	1814	64	30.09	3.30
1747099390193,8.49	1814	64	30.85	3.37
1747099392234,8.44	1825	65	31.05	3.33
1747099394269,8.13	1781	65	30.02	3.30
1747099396304,8.89	1644	66	31.11	3.43
1747099398331,8.28	1781	65	29.66	3.35
1747099400363,8.18	1794	66	30.24	3.28
1747099402393,8.28	1803	66	29.89	3.24
1747099404425,8.31	1795	64	30.20	3.31
1747099406453,8.70	1811	65	31.06	3.34
1747099408495,8.43	1811	65	30.97	3.36
1747099410539,8.56	1824	65	30.00	3.36
1747099412568,8.97	1861	65	31.55	3.41
1747099414598,8.57	1827	65	30.55	3.34
1747099416621,8.20	1816	67	30.61	3.37
1747099418650,8.82	1761	66	30.14	3.40
1747099420672,8.50	1857	64	31.99	3.39
1747099422718,8.29	1807	65	29.57	3.25
1747099424748,8.38	1860	65	29.99	3.22
1747099426776,8.59	1830	65	31.09	3.39
1747099428836,8.48	1849	64	30.21	3.31
1747099430866,8.61	1863	65	30.13	3.30
1747099432895,8.03	1859	65	31.83	3.27
1747099434927,8.83	1868	65	30.67	3.29
1747099436957,9.14	1746	65	29.40	3.37
1747099438995,8.61	1839	66	32.07	3.37
1747099441044,9.08	1853	65	30.78	3.46
1747099443076,8.59	1894	66	31.13	3.31
1747099445110,8.56	1862	64	30.61	3.35
1747099447137,9.84	1678	66	28.93	3.54
1747099449168,8.84	1856	65	30.92	3.34
1747099451200,8.89	1874	65	30.24	3.24
1747099453229,8.82	1841	65	30.42	3.38
1747099455259,9.15	1844	64	31.22	3.41
1747099457292,9.05	1859	65	32.36	3.42
1747099459339,9.28	1797	65	29.30	3.30
1747099461371,8.80	1865	65	30.94	3.36
1747099463401,8.62	1846	64	30.57	3.31
1747099465431,9.53	1886	65	30.80	3.33
1747099467460,8.38	1831	65	30.42	3.30
1747099469495,8.52	1809	65	30.35	3.30
1747099471527,8.33	1812	66	30.30	3.29
1747099473559,8.95	1864	65	30.82	3.31
1747099475608,8.90	1840	65	30.00	3.42
1747099477639,8.93	1770	64	29.34	3.37
1747099479669,8.50	1850	65	30.73	3.32
1747099481712,8.79	1889	65	30.25	3.33
1747099483741,7.76	1899	65	37.51	3.29
1747099485779,8.87	1794	65	30.45	3.43
1747099487820,8.54	1875	64	29.47	3.24
1747099489856,9.52	1756	63	29.71	3.50
1747099491896,8.63	1838	64	31.22	3.36
1747099493931,8.39	1824	66	30.15	3.32
1747099495972,9.11	1802	66	30.89	3.52
1747099498027,8.45	1886	65	33.99	3.33
1747099500058,9.42	1897	65	31.54	3.29
1747099502088,8.65	1840	65	30.65	3.27
1747099504117,9.00	1879	65	31.02	3.29
1747099506148,9.33	1887	64	30.18	3.26
1747099508176,8.81	1807	64	30.39	3.30
1747099510207,8.74	1839	63	31.19	3.35
1747099512251,8.41	1801	64	29.09	3.23
1747099514284,8.64	1836	66	31.27	3.43
1747099516340,8.94	1825	66	29.81	3.29
1747099518372,8.88	1837	65	30.31	3.39
1747099520401,8.86	1847	66	30.06	3.25
1747099522428,8.63	1815	65	30.29	3.35
1747099524458,8.69	1868	65	30.72	3.30
1747099526512,8.52	1841	65	31.74	3.46
1747099528592,8.81	1877	65	31.14	3.38
1747099530648,8.30	1870	66	35.27	3.37
1747099532687,8.37	1834	65	30.19	3.26
1747099534728,8.61	1844	65	30.14	3.25
1747099536758,9.10	1822	65	30.42	3.39
1747099538795,8.43	1871	65	30.38	3.26
1747099540825,9.15	1920	66	32.77	3.44
1747099542867,8.83	1878	65	31.80	3.34
1747099544912,8.55	1855	65	30.58	3.28
1747099546941,9.07	1810	65	31.07	3.44
1747099548994,9.88	1693	65	29.43	3.48
1747099551027,8.55	1817	66	30.15	3.35
1747099553057,8.63	1833	64	30.64	3.39
1747099555091,8.47	1851	65	32.65	3.43
1747099557149,9.27	1773	66	29.99	3.42
1747099559180,9.05	1831	64	29.87	3.40
1747099561213,8.71	1857	65	31.80	3.46
1747099563269,8.62	1860	66	30.97	3.41
1747099565309,8.92	1831	66	31.35	3.47
1747099567369,8.67	1765	66	29.98	3.32
1747099569410,8.66	1814	65	30.37	3.29
1747099571444,10.03	1705	65	32.12	3.53
1747099573477,8.56	1825	64	30.14	3.28
1747099575507,8.46	1835	64	30.61	3.34
1747099577547,7.50	1804	66	36.33	3.21
1747099579574,7.52	1907	64	36.90	3.16
1747099581601,9.34	1890	65	30.90	3.37
1747099583632,4.95	1461	64	18.65	2.96
