timestamp,Busy%,Bzy_MHz,PkgTmp,PkgWatt,RAMWatt
1747093842097,3.71	1314	65	20.80	3.30
1747093844125,3.79	1293	65	21.55	3.39
1747093846155,3.91	1284	64	21.73	3.40
1747093848188,3.89	1295	64	21.70	3.40
1747093850218,3.86	1287	64	21.78	3.39
1747093852248,3.94	1280	64	21.73	3.40
1747093854277,3.90	1283	65	21.71	3.42
1747093856307,3.90	1292	65	21.81	3.42
1747093858337,3.92	1268	64	21.88	3.41
1747093860368,3.87	1278	64	21.92	3.40
1747093862399,3.93	1283	65	21.73	3.40
1747093864429,3.85	1287	66	21.66	3.39
1747093866460,3.85	1300	66	21.67	3.41
1747093868490,3.80	1295	65	21.63	3.40
1747093870521,3.80	1271	65	21.77	3.40
1747093872550,3.78	1325	65	21.60	3.41
1747093874580,3.80	1299	65	21.81	3.35
1747093876610,3.88	1279	67	21.76	3.39
1747093878640,3.84	1291	65	21.77	3.38
1747093880670,3.76	1293	65	21.76	3.39
1747093882702,3.67	1290	66	21.65	3.39
1747093884732,3.67	1306	65	21.65	3.38
1747093886770,3.90	1275	65	21.67	3.38
1747093888800,3.90	1262	64	21.85	3.40
1747093890830,3.77	1278	64	21.79	3.37
1747093892859,3.81	1300	65	21.72	3.39
1747093894893,3.85	1274	64	21.82	3.40
1747093896922,3.82	1300	66	21.64	3.39
1747093898953,3.84	1291	64	21.58	3.38
1747093900984,3.85	1288	65	21.69	3.38
1747093903014,3.79	1278	65	21.65	3.37
1747093905041,3.70	1283	65	21.62	3.39
1747093907072,3.85	1274	65	21.59	3.40
1747093909102,3.85	1303	65	21.61	3.39
1747093911132,3.84	1298	66	21.61	3.39
1747093913163,3.89	1278	65	21.79	3.37
1747093915193,3.82	1298	64	21.64	3.39
1747093917224,3.85	1274	65	21.64	3.38
1747093919253,3.91	1267	65	21.84	3.41
1747093921283,3.86	1277	65	21.72	3.40
1747093923314,3.88	1268	67	21.92	3.39
1747093925345,3.78	1308	66	21.56	3.40
1747093927375,3.85	1293	65	21.78	3.38
1747093929406,3.88	1262	64	21.75	3.41
1747093931436,3.88	1263	65	21.77	3.35
1747093933466,3.78	1304	64	21.67	3.39
1747093935497,3.82	1306	65	21.64	3.37
1747093937527,3.90	1269	65	21.68	3.38
